File,ML algorithm,accuracy,Precision,Recall,F1-score,Time
DoS slowloris,Random Forest,0.9580745341614907,0.956230587485731,0.9422870790124187,0.948889940536203,0.09406375885009766
DoS slowloris,Random Forest,0.9549689440993789,0.9502307042294242,0.9408452371607876,0.9453656139201254,0.09512782096862793
DoS slowloris,Random Forest,0.9557453416149069,0.954737184459568,0.9380924837639986,0.9458907511447393,0.10210418701171875
DoS slowloris,Random Forest,0.9554865424430642,0.9508654529779967,0.9414667539964305,0.9459935953693195,0.08545517921447754
DoS slowloris,SVM,0.7010869565217391,0.6490063410879208,0.6584826110398376,0.6526436641512263,1.0798120498657227
DoS slowloris,SVM,0.6369047619047619,0.5147335269973751,0.5107636292980205,0.5042119457734444,1.0988507270812988
DoS slowloris,SVM,0.7939958592132506,0.7936779764554839,0.6824936851058574,0.7038302671372909,1.1270520687103271
DoS slowloris,SVM,0.7386128364389234,0.6847337665077423,0.6802887801413147,0.6823666720383637,1.4508404731750488
DoS slowloris,SVM,0.6749482401656315,0.6240842139101392,0.635101417907663,0.6274260530553436,1.560593843460083
DoS slowloris,SVM,0.7849378881987578,0.7600427144832033,0.8051676615654246,0.7666764157801937,1.467250108718872
DoS slowloris,SVM,0.6379399585921325,0.5218708827404479,0.5165811812937586,0.5119911507740229,1.095806360244751
DoS slowloris,SVM,0.5129399585921325,0.6714794395877856,0.6469282527656213,0.510990010059875,1.4372515678405762
DoS slowloris,SVM,0.7681159420289855,0.8761746821448314,0.6077057793345009,0.6065709688269894,1.6480283737182617
DoS slowloris,SVM,0.7983954451345756,0.7624414753911157,0.7328864116860606,0.7443204303627176,1.683119535446167
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.825697660446167
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.7679133415222168
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.7945396900177002
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.9709124565124512
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,1.0466341972351074
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.6917340755462646
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.6757040023803711
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.681236743927002
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.661191463470459
DoS slowloris,Nearest Neighbors,0.9544513457556936,0.9443330567846608,0.9465772179979952,0.9454447264294463,0.7133862972259521
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.02638697624206543
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.02898573875427246
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.026166677474975586
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.02509164810180664
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.027650117874145508
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.025378942489624023
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.038106679916381836
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.03320050239562988
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.02690410614013672
FTP-Patator,Naive Bayes,0.5629251700680272,0.6998064828253507,0.6900459849898052,0.5626889259376562,0.025997638702392578
FTP-Patator,Random Forest,0.9982993197278912,0.9984193433940903,0.9974802250083149,0.9979482666648516,0.09925484657287598
FTP-Patator,Random Forest,0.9977324263038548,0.9976407303322357,0.9968909519471317,0.9972648712718453,0.09660530090332031
FTP-Patator,Random Forest,0.9979213907785336,0.9975878589214777,0.9974006912209159,0.9974942145291048,0.11307430267333984
FTP-Patator,Random Forest,0.9982993197278912,0.9984193433940903,0.9974802250083149,0.9979482666648516,0.09049701690673828
FTP-Patator,Random Forest,0.99848828420257,0.9985531283943381,0.9978019753300652,0.9981765808478967,0.10738277435302734
FTP-Patator,Random Forest,0.9981103552532123,0.9982856290995825,0.9971584746865645,0.9977198661701041,0.09615802764892578
FTP-Patator,Random Forest,0.9977324263038548,0.9972669298511996,0.9972669298511996,0.9972669298511996,0.09594202041625977
FTP-Patator,Random Forest,0.9982993197278912,0.9984193433940903,0.9974802250083149,0.9979482666648516,0.09771323204040527
FTP-Patator,Random Forest,0.9981103552532123,0.9982856290995825,0.9971584746865645,0.9977198661701041,0.09116244316101074
FTP-Patator,Random Forest,0.9977324263038548,0.9974533463807267,0.9970789408991656,0.9972659014198679,0.09570813179016113
FTP-Patator,SVM,0.7401738473167044,0.6837338585577346,0.6722665683339841,0.67709287109014,1.6278588771820068
FTP-Patator,SVM,0.7309145880574452,0.6847055641124009,0.7012421731522855,0.6905151313044364,1.5986137390136719
FTP-Patator,SVM,0.7165532879818595,0.6411288957049279,0.5803508163058725,0.5804676564768965,1.6062684059143066
FTP-Patator,SVM,0.7656840513983371,0.7763127830020392,0.832256012031293,0.7576419059144994,1.8382675647735596
FTP-Patator,SVM,0.6798941798941799,0.7382228719948019,0.772656283892239,0.6770341164797966,2.3466415405273438
FTP-Patator,SVM,0.5198412698412699,0.6892971319246208,0.6599243705985279,0.5176707656905556,2.7513909339904785
FTP-Patator,SVM,0.7987528344671202,0.7954774985009573,0.8560402296357352,0.78904922809747,2.3191146850585938
FTP-Patator,SVM,0.6568405139833712,0.729481279647878,0.756337396786835,0.6550993888577215,1.6686680316925049
FTP-Patator,SVM,0.8032879818594104,0.7982541943655317,0.8592505025089294,0.7933772592983801,2.106940269470215
FTP-Patator,SVM,0.7237339380196524,0.6924274352525321,0.7241695949561118,0.6968474565432863,5.241567850112915
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,2.542318820953369
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,1.836634874343872
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,1.2801880836486816
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,1.2434110641479492
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,1.357032299041748
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,0.9679527282714844
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,0.615501880645752
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,0.6922824382781982
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,0.6198444366455078
FTP-Patator,Nearest Neighbors,0.9981103552532123,0.9979092011687525,0.9975344525906324,0.9977215845165566,0.6416046619415283
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.05956411361694336
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.04759073257446289
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.04650449752807617
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.0484161376953125
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.0476224422454834
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.04634284973144531
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.04706978797912598
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.04603719711303711
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.04552412033081055
DoS GoldenEye,Naive Bayes,0.8778781696298456,0.8967726330731308,0.8106000533758183,0.8388179669560849,0.054177284240722656
DoS GoldenEye,Random Forest,0.989070241911979,0.9864076488216816,0.9876171134195704,0.987009612230678,0.2701539993286133
DoS GoldenEye,Random Forest,0.9884873214806179,0.9852055829659468,0.9874778106209792,0.9863318556504496,0.26626038551330566
DoS GoldenEye,Random Forest,0.9911104634217429,0.9893550298483222,0.9894906248610005,0.9894227929611195,0.25267934799194336
DoS GoldenEye,Random Forest,0.9895074322354999,0.9867333408565142,0.9883452687593761,0.9875343844943391,0.24361681938171387
DoS GoldenEye,Random Forest,0.9896531623433401,0.9868419820022912,0.9885879872059782,0.9877092109121275,0.20559978485107422
DoS GoldenEye,Random Forest,0.9893617021276596,0.9875382503944552,0.9871323841603216,0.9873350081066659,0.16704249382019043
DoS GoldenEye,Random Forest,0.9896531623433401,0.9876213016029229,0.9877564162181616,0.9876888245940898,0.16638755798339844
DoS GoldenEye,Random Forest,0.9883415913727777,0.9848440063700414,0.9875122825036493,0.9861645415467002,0.14487195014953613
DoS GoldenEye,Random Forest,0.9905275429903818,0.9883984693823471,0.9890741317331371,0.9887354427702382,0.15410304069519043
DoS GoldenEye,Random Forest,0.9897988924511805,0.9874673715673032,0.9882763249940356,0.9878706149093712,0.16400790214538574
DoS GoldenEye,SVM,0.8356164383561644,0.8047633276530124,0.8027181231121336,0.8037255433371417,2.2835233211517334
DoS GoldenEye,SVM,0.6371320314777033,0.5697877709232737,0.5703995705672799,0.5700776469906205,2.3203349113464355
DoS GoldenEye,SVM,0.7299621101719616,0.6831577536028417,0.5952861469533326,0.5966476863245134,2.3628759384155273
DoS GoldenEye,SVM,0.7436607403089478,0.7775301805476584,0.5851160317505247,0.5744532131533101,5.548967361450195
DoS GoldenEye,SVM,0.6693383853104051,0.42173872275760993,0.4844750164777621,0.4192518584925384,7.210174560546875
DoS GoldenEye,SVM,0.6753133197318566,0.34613086345981475,0.48250728862973763,0.40309672929714685,3.0243918895721436
DoS GoldenEye,SVM,0.8625765083066161,0.8328420982106186,0.8666085732886378,0.8450641024336406,2.27121639251709
DoS GoldenEye,SVM,0.6997959778490236,0.3498979889245118,0.5,0.41169410150891633,2.6578991413116455
DoS GoldenEye,SVM,0.8535412416205188,0.8245437332505194,0.8650037605690186,0.8371838280285215,3.3423492908477783
DoS GoldenEye,SVM,0.7605654328184203,0.8573411916731015,0.603153924537915,0.5988318932150851,2.193119525909424
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.9880623817443848
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.9194786548614502
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.7901666164398193
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.8599989414215088
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.8629457950592041
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.8974688053131104
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.7888062000274658
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.8256778717041016
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,0.8213584423065186
DoS GoldenEye,Nearest Neighbors,0.9737685805887496,0.9673654200434011,0.970447386404532,0.968887281256801,1.3291757106781006
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.353104829788208
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.28078627586364746
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.262340784072876
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.3035891056060791
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.36479926109313965
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.45667576789855957
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.4951293468475342
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.45344114303588867
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.4869966506958008
DDoS,Naive Bayes,0.5983808229449807,0.7135922330097088,0.7133287616244062,0.5983806561770282,0.4579195976257324
DDoS,Random Forest,0.9989221107882651,0.9987713415892622,0.9986596253510435,0.9987154608762465,1.8428983688354492
DDoS,Random Forest,0.9992384478395351,0.9993219889028151,0.9988630314253741,0.9990921298178581,1.4113612174987793
DDoS,Random Forest,0.9989338269753492,0.99883554873088,0.998623204743968,0.9987292951495903,1.3168611526489258
DDoS,Random Forest,0.999226731652451,0.9993024013036294,0.9988546685431905,0.9990781729219064,1.4362802505493164
DDoS,Random Forest,0.9991564345299466,0.9992634830128411,0.9987261201438846,0.9989942802247356,1.4730358123779297
DDoS,Random Forest,0.9988518136657606,0.9987321973868069,0.9985310769517376,0.9986315639550152,1.3530898094177246
DDoS,Random Forest,0.9992384478395351,0.9993219889028151,0.9988630314253741,0.9990921298178581,1.2638723850250244
DDoS,Random Forest,0.998910394601181,0.998751800207149,0.9986512624688597,0.9987015130378246,1.3253731727600098
DDoS,Random Forest,0.9990392726591059,0.998966839517524,0.9987432541728807,0.9988549564258788,2.2452027797698975
DDoS,Random Forest,0.9991915830911988,0.9992885552956048,0.9987847964073802,0.999036217647948,2.04875111579895
DDoS,SVM,0.9728067297778611,0.9592973765666684,0.9789999365828943,0.9682984108781278,80.5601212978363
DDoS,SVM,0.9691395632205455,0.9541207342541389,0.976393550331706,0.9641390708752324,83.78935050964355
DDoS,SVM,0.9680616740088106,0.9535795865843194,0.9738664132173811,0.9628022672210625,84.1682608127594
DDoS,SVM,0.9788054175649077,0.9680890503270475,0.9831697735378089,0.9751543191297475,87.59639644622803
DDoS,SVM,0.9840659855656575,0.9760248900765502,0.9869135117659824,0.9812313550543679,82.62307238578796
DDoS,SVM,0.8877003467991377,0.9217093587878546,0.8167165943774821,0.849357028848815,82.87619185447693
DDoS,SVM,0.9804573999437624,0.9705500262835685,0.9843489399257128,0.9770567433576103,83.8501501083374
DDoS,SVM,0.9653903833536414,0.9509857074507624,0.9698772438289414,0.95963129725704,76.73468160629272
DDoS,SVM,0.9784773643265535,0.967018093063506,0.983808890877219,0.9748184062728495,79.54452586174011
DDoS,SVM,0.9681085387571469,0.9536519770522078,0.9738886688738011,0.9628545620413602,86.96013736724854
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,94.12504363059998
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,57.99957585334778
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,62.712794065475464
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,110.73645114898682
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,75.49592208862305
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,73.2390251159668
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,129.6941249370575
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,62.21921753883362
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,83.34154796600342
DDoS,Nearest Neighbors,0.9992501640266191,0.9993191215898825,0.9988937860521875,0.9991061271229528,63.7189736366272
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.33055949211120605
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.3145430088043213
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.31343960762023926
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.3100128173828125
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.3125121593475342
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.3097825050354004
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.3016629219055176
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.4289131164550781
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.4782381057739258
PortScan,Naive Bayes,0.37893802971100665,0.6464482172868349,0.5551254450272588,0.3497611587834482,0.5501282215118408
PortScan,Random Forest,0.9972440870566472,0.9971045167406036,0.9963055270968879,0.9967038783004121,3.078603744506836
PortScan,Random Forest,0.9971591445344206,0.997071109259404,0.9961356640370387,0.9966018195541364,2.5062432289123535
PortScan,Random Forest,0.9972912773467731,0.9971382619801659,0.9963847061682758,0.9967604667728475,2.5467641353607178
PortScan,Random Forest,0.9971591445344206,0.997071109259404,0.9961356640370387,0.9966018195541364,2.845590591430664
PortScan,Random Forest,0.9972535251146724,0.9971112654352876,0.9963213629111656,0.9967151964100303,3.417689800262451
PortScan,Random Forest,0.9973101534628235,0.997106331919789,0.9964619456824162,0.9967833945944795,3.0679478645324707
PortScan,Random Forest,0.9973950959850502,0.997212517052581,0.996558900125329,0.9968849431521276,2.366910696029663
PortScan,Random Forest,0.9970930781282443,0.9969510440166578,0.996097721954032,0.9965230782117873,2.310880422592163
PortScan,Random Forest,0.9962247767899277,0.9963124927353522,0.9946590541947297,0.9954808780407185,2.6407206058502197
PortScan,Random Forest,0.9963097193121543,0.9964372689118393,0.9947377814834084,0.9955823557778458,3.7414398193359375
PortScan,SVM,0.7756951129735545,0.7819333062360059,0.8366303351045656,0.7675513457835874,128.7089409828186
PortScan,SVM,0.7748268116352379,0.778271021145742,0.8324575942101504,0.7660519678116198,128.5273780822754
PortScan,SVM,0.6695641504803972,0.3723254446875659,0.4787092727255602,0.4064381750497389,126.11764669418335
PortScan,SVM,0.7019650036808426,0.5697724504824304,0.5001007011309965,0.4128732097735017,124.94692206382751
PortScan,SVM,0.6701965003680843,0.3744443324145737,0.47927813911783707,0.40702504681265844,134.26389813423157
PortScan,SVM,0.7542990354304698,0.7415792167468482,0.7873426993523778,0.7397682125336877,129.58270001411438
PortScan,SVM,0.7018045566944145,0.4938556792812966,0.49998642309926755,0.4128175666753404,129.12360858917236
PortScan,SVM,0.7651433641014025,0.7601397694062327,0.8106781074513183,0.7537820240585444,127.99040269851685
PortScan,SVM,0.7765728523698964,0.7811226574183276,0.8357973308217679,0.7681066399327592,133.8280429840088
PortScan,SVM,0.7420201219397097,0.7268042216260326,0.7691736300675096,0.7257541739621185,133.93711352348328
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,36.299997329711914
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,34.5451238155365
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,33.771470069885254
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,35.7762713432312
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,34.38798451423645
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,33.49596881866455
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,34.28151082992554
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,34.46246314048767
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,34.1546528339386
PortScan,Nearest Neighbors,0.9964796043566075,0.9960041358539587,0.9955787543445443,0.9957911195931257,32.04892945289612
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.5381073951721191
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.4924304485321045
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.4649200439453125
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.4677770137786865
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.46623849868774414
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.5304336547851562
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.5376999378204346
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.7469778060913086
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.7196745872497559
DoS Hulk,Naive Bayes,0.3285315742816916,0.654027612789709,0.5206564730394558,0.2754800060609204,0.7355625629425049
DoS Hulk,Random Forest,0.9506440006257496,0.9543113438823181,0.9273676450597174,0.9394607750047601,4.634669303894043
DoS Hulk,Random Forest,0.9506374824007926,0.9544283330318882,0.9272509247495426,0.9394382083914219,4.420382022857666
DoS Hulk,Random Forest,0.9505397090264379,0.9543868958787596,0.9270628355392031,0.9393086498281427,4.772731781005859
DoS Hulk,Random Forest,0.9507352557751473,0.9544841617238042,0.9274265620440075,0.9395660607874076,4.588726282119751
DoS Hulk,Random Forest,0.9507613286749752,0.9545530110427048,0.9274264964394032,0.9395938916260816,4.291233539581299
DoS Hulk,Random Forest,0.9510090212233404,0.9547951478300951,0.9277838657770618,0.9399060249034823,5.209597587585449
DoS Hulk,Random Forest,0.9507026646503625,0.9544392943369109,0.9273908447916229,0.9395264964280439,4.588268280029297
DoS Hulk,Random Forest,0.9507482922250613,0.954507837849127,0.9274358681786115,0.9395812220584898,4.220484495162964
DoS Hulk,Random Forest,0.9599976534390154,0.9609948449837187,0.9430662096892914,0.9514168714208828,5.622206211090088
DoS Hulk,Random Forest,0.9507808833498461,0.9545598727778716,0.9274653594730586,0.9396199572947643,4.004417419433594
DoS Hulk,SVM,0.7806486937477186,0.7655061433422867,0.6744549326498273,0.6925609175518017,176.81677675247192
DoS Hulk,SVM,0.737791364655577,0.7319828745244024,0.5841789823517459,0.5762857483407788,173.64315366744995
DoS Hulk,SVM,0.7443552171872556,0.7643687306765328,0.5887712317557645,0.5812133868989459,188.43674063682556
DoS Hulk,SVM,0.7578023152735047,0.7479867781098251,0.7946500595333437,0.7446921767730661,185.44962692260742
DoS Hulk,SVM,0.7410765500338947,0.7096956531835159,0.6061109919429123,0.6100522147762547,186.44719672203064
DoS Hulk,SVM,0.8394365646347187,0.8116276321676905,0.7992012833815665,0.8049010680116361,187.55398607254028
DoS Hulk,SVM,0.6618018981071074,0.7097254025273989,0.7400720560476495,0.6582890643462334,183.2142369747162
DoS Hulk,SVM,0.8320579339834177,0.8121517384920467,0.7716326298640711,0.7869713007121228,191.8668200969696
DoS Hulk,SVM,0.7530505292798665,0.738583111235772,0.7824482429888278,0.7379166539566367,188.96873474121094
DoS Hulk,SVM,0.7488919017573135,0.7929344236762661,0.5913747188883205,0.5836268213386211,189.90054488182068
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,39.78452134132385
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,39.531575441360474
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,39.32530975341797
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,41.1881582736969
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,40.27808737754822
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,40.58992958068848
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,40.19053888320923
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,40.44339919090271
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,39.785210371017456
DoS Hulk,Nearest Neighbors,0.9691166501538301,0.960406351163749,0.9666661053828303,0.9634551946317234,39.7821569442749
